file_id,dial_a,dial_b,start_time,duration,service_id,hplmn,vplmn,external_charges
1,201836162878,201223344556,2026-04-13 06:50:15,799,1,EGYVO,,0
1,201582165582,201223344556,2026-04-21 09:10:15,1,3,EGYVO,,0
1,201656715920,201090000003,2026-04-13 00:23:15,2298,1,EGYVO,,0
1,201526237308,201090000002,2026-04-07 10:10:15,2578,1,EGYVO,,0
1,201776684616,201090000001,2026-04-19 04:29:15,1,3,EGYVO,,0
1,201000000039,facebook.com,2026-04-05 11:03:15,397,2,EGYVO,,0
1,201123905982,201223344556,2026-04-17 13:28:15,1,3,EGYVO,,0
1,201934948509,201000000008,2026-04-18 01:19:15,1108,1,EGYVO,,0
1,201256506041,201223344556,2026-04-20 12:47:15,1,3,EGYVO,,0
1,201000000011,whatsapp.net,2026-04-20 07:16:15,366,2,EGYVO,,0
1,201779264035,201090000003,2026-04-22 01:24:15,3534,1,EGYVO,,0
1,201197452045,201000000008,2026-04-20 17:45:15,2442,1,EGYVO,,0
1,201189986095,whatsapp.net,2026-04-10 19:33:15,175,2,EGYVO,,0
1,201656715920,facebook.com,2026-04-03 16:21:15,19,2,EGYVO,,0
1,201777712118,201223344556,2026-04-06 07:08:15,1,3,EGYVO,,0
1,201293346699,google.com,2026-04-13 10:32:15,445,2,EGYVO,,0
1,201000000016,facebook.com,2026-04-05 12:28:15,287,2,EGYVO,,0
1,201000000040,201090000002,2026-04-11 17:55:15,1910,1,EGYVO,,0
1,201653069004,201000000008,2026-04-15 07:48:15,1,3,EGYVO,,0
1,201420871936,201000000008,2026-04-05 12:45:15,2730,1,EGYVO,,0
1,201938325149,201223344556,2026-04-16 17:32:15,1,3,EGYVO,,0
1,201127385614,fmrz-telecom.net,2026-04-07 16:49:15,317,2,EGYVO,,0
1,201758547932,201090000003,2026-04-13 20:38:15,1,3,EGYVO,,0
1,201167088186,201090000001,2026-04-25 17:30:15,1,3,EGYVO,,0
1,201718702362,201090000001,2026-04-17 21:56:15,1,3,EGYVO,,0
1,201807282720,201090000002,2026-04-27 11:42:15,1110,1,EGYVO,,0
1,201857808992,201090000003,2026-04-15 02:27:15,1,3,EGYVO,,0
1,201411625546,201090000001,2026-04-08 16:38:15,1,3,EGYVO,,0
1,201653069004,youtube.com,2026-04-19 05:34:15,497,2,EGYVO,,0
1,201133087012,fmrz-telecom.net,2026-04-04 11:54:15,232,2,EGYVO,,0
1,201000000015,201090000002,2026-04-19 08:45:15,1545,1,EGYVO,,0
1,201767489862,201090000003,2026-04-21 05:15:15,1,3,EGYVO,,0
1,201804307139,201090000001,2026-04-08 05:24:15,1,3,EGYVO,,0
1,201186352421,fmrz-telecom.net,2026-04-21 06:43:15,133,2,EGYVO,,0
1,201807868584,youtube.com,2026-04-01 21:55:15,229,2,EGYVO,,0
1,201676533855,youtube.com,2026-04-21 21:48:15,404,2,EGYVO,,0
1,201000000019,201223344556,2026-04-09 03:41:15,42,1,EGYVO,,0
1,201807868584,youtube.com,2026-04-08 10:43:15,367,2,EGYVO,,0
1,201211097847,201090000001,2026-04-03 13:25:15,1,3,EGYVO,,0
1,201802917632,201090000001,2026-04-18 11:13:15,1,3,EGYVO,,0
1,201000000014,201000000008,2026-04-25 11:56:15,3168,1,EGYVO,,0
1,201288445442,facebook.com,2026-04-18 17:43:15,156,2,EGYVO,,0
1,201936218593,201090000003,2026-04-02 01:05:15,2928,1,EGYVO,,0
1,201000000012,youtube.com,2026-04-16 22:43:15,275,2,EGYVO,,0
1,201782140786,201223344556,2026-04-21 09:57:15,3000,1,EGYVO,,0
1,201000000021,whatsapp.net,2026-04-07 01:38:15,327,2,EGYVO,,0
1,201717769502,fmrz-telecom.net,2026-04-03 23:41:15,390,2,EGYVO,,0
1,201419739858,201090000001,2026-04-23 10:58:15,3089,1,EGYVO,,0
1,201335272827,google.com,2026-04-02 14:00:15,194,2,EGYVO,,0
1,201233997401,201223344556,2026-04-21 22:15:15,1,3,EGYVO,,0
1,201982089526,fmrz-telecom.net,2026-04-12 13:59:15,120,2,EGYVO,,0
1,201000000021,youtube.com,2026-04-04 10:17:15,13,2,EGYVO,,0
1,201255851063,201090000002,2026-04-16 19:49:15,1,3,EGYVO,,0
1,201495133161,201000000008,2026-04-13 22:21:15,1,3,EGYVO,,0
1,201711745398,youtube.com,2026-04-24 17:18:15,424,2,EGYVO,,0
1,201670213654,youtube.com,2026-04-01 12:48:15,79,2,EGYVO,,0
1,201385628459,201090000001,2026-04-09 07:58:15,3390,1,EGYVO,,0
1,201694166136,201090000001,2026-04-05 03:38:15,2745,1,EGYVO,,0
1,201382757644,google.com,2026-03-31 13:51:15,41,2,EGYVO,,0
1,201804307139,201223344556,2026-04-14 15:47:15,1853,1,EGYVO,,0
1,201398740844,201090000001,2026-03-30 20:25:15,1,3,EGYVO,,0
1,201000000041,google.com,2026-04-29 03:54:15,336,2,EGYVO,,0
1,201267326529,201000000008,2026-04-05 01:38:15,1,3,EGYVO,,0
1,201803964873,201090000002,2026-03-30 10:32:15,83,1,EGYVO,,0
1,201944158137,201000000008,2026-04-21 01:52:15,2800,1,EGYVO,,0
1,201382757644,google.com,2026-04-05 05:14:15,360,2,EGYVO,,0
1,201141678272,201090000002,2026-04-17 00:09:15,1,3,EGYVO,,0
1,201718702362,201223344556,2026-04-08 16:44:15,1509,1,EGYVO,,0
1,201753036489,201090000002,2026-04-08 15:46:15,911,1,EGYVO,,0
1,201407381378,201000000008,2026-04-20 21:48:15,1,3,EGYVO,,0
1,201000000039,google.com,2026-04-25 16:13:15,194,2,EGYVO,,0
1,201806271599,whatsapp.net,2026-04-22 08:59:15,57,2,EGYVO,,0
1,201987939852,201090000001,2026-04-11 11:21:15,2890,1,EGYVO,,0
1,201608773241,facebook.com,2026-04-02 15:36:15,19,2,EGYVO,,0
1,201753036489,201090000002,2026-04-11 05:39:15,1,3,EGYVO,,0
1,201000000009,201090000003,2026-04-04 06:29:15,599,1,EGYVO,,0
1,201000000002,fmrz-telecom.net,2026-04-18 17:21:15,201,2,EGYVO,,0
1,201753036489,201090000003,2026-04-21 13:48:15,476,1,EGYVO,,0
1,201367791331,facebook.com,2026-04-29 18:18:15,73,2,EGYVO,,0
1,201444773169,201090000003,2026-04-27 22:09:15,1,3,EGYVO,,0
1,201972231258,201090000003,2026-04-20 21:26:15,3132,1,EGYVO,,0
1,201000000029,youtube.com,2026-04-02 09:42:15,223,2,EGYVO,,0
1,201000000004,facebook.com,2026-04-13 19:20:15,14,2,EGYVO,,0
1,201000000016,201090000002,2026-04-21 19:52:15,1,3,EGYVO,,0
1,201998010690,facebook.com,2026-04-24 19:05:15,325,2,EGYVO,,0
1,201489016716,201090000002,2026-04-11 16:00:15,1,3,EGYVO,,0
1,201807868584,201090000002,2026-04-08 04:38:15,1,3,EGYVO,,0
1,201453534222,201223344556,2026-04-23 08:11:15,2977,1,EGYVO,,0
1,201971560057,facebook.com,2026-04-23 23:18:15,130,2,EGYVO,,0
1,201133087012,youtube.com,2026-04-16 08:10:15,491,2,EGYVO,,0
1,201330199728,201090000002,2026-04-20 18:04:15,1,3,EGYVO,,0
1,201649117498,201000000008,2026-04-22 12:41:15,3079,1,EGYVO,,0
1,201000000023,fmrz-telecom.net,2026-04-23 03:18:15,396,2,EGYVO,,0
1,201563988655,google.com,2026-04-11 08:55:15,129,2,EGYVO,,0
1,201773592311,201223344556,2026-04-28 16:02:15,1302,1,EGYVO,,0
1,201547174916,201000000008,2026-04-12 23:29:15,1413,1,EGYVO,,0
