file_id,dial_a,dial_b,start_time,duration,service_id,hplmn,vplmn,external_charges
1,201000000001,201090000002,2026-04-04 08:01:24,1865,5,EGYVO,UK01,0
1,201000000001,youtube.com,2026-04-29 02:22:24,910169114,2,EGYVO,,0
1,201000000001,201090000001,2026-04-12 16:26:24,1,3,EGYVO,,0
1,201000000001,201090000003,2026-04-24 17:36:24,1,7,EGYVO,FRA01,0
1,201000000001,201223344556,2026-04-03 06:50:24,1,3,EGYVO,,0
1,201000000001,google.com,2026-04-02 05:58:24,925471084,6,EGYVO,FRA01,0
1,201000000001,201090000003,2026-04-14 16:47:24,2959,1,EGYVO,,0
1,201000000001,201090000001,2026-04-07 02:51:24,1,7,EGYVO,USA01,0
1,201000000001,201223344556,2026-04-04 06:58:24,1,3,EGYVO,,0
1,201000000001,201000000008,2026-03-31 11:15:24,1,3,EGYVO,,0
1,201000000001,201090000001,2026-03-31 08:04:24,1,3,EGYVO,,0
1,201000000001,201090000003,2026-04-03 09:32:24,49,1,EGYVO,,0
1,201000000001,youtube.com,2026-04-05 07:51:24,4324418812,2,EGYVO,,0
1,201000000001,fmrz-telecom.net,2026-04-16 05:43:24,3520954198,6,EGYVO,UAE01,0
1,201000000001,201223344556,2026-04-27 17:10:24,4988,5,EGYVO,FRA01,0
1,201000000001,201090000002,2026-04-23 21:17:24,1,3,EGYVO,,0
1,201000000001,201000000008,2026-04-28 10:13:24,1,3,EGYVO,,0
1,201000000001,201090000002,2026-04-01 01:56:24,1,7,EGYVO,FRA01,0
1,201000000001,whatsapp.net,2026-04-25 19:39:24,1151489384,2,EGYVO,,0
1,201000000001,google.com,2026-04-24 13:30:24,4502428027,2,EGYVO,,0
1,201000000001,201000000008,2026-04-28 17:08:24,1,3,EGYVO,,0
1,201000000001,201000000008,2026-04-17 02:54:24,1,3,EGYVO,,0
1,201000000001,201223344556,2026-04-09 20:51:24,1,3,EGYVO,,0
1,201000000001,201090000002,2026-04-15 04:12:24,5369,5,EGYVO,USA01,0
1,201000000001,201090000001,2026-04-28 21:43:24,1,7,EGYVO,GER01,0
1,201000000001,201090000001,2026-04-03 10:19:24,1,7,EGYVO,FRA01,0
1,201000000001,201223344556,2026-04-16 13:28:24,1,3,EGYVO,,0
1,201000000001,201000000008,2026-04-03 00:41:24,1,3,EGYVO,,0
1,201000000001,201090000001,2026-04-26 18:47:24,1,7,EGYVO,UAE01,0
1,201000000001,201090000001,2026-04-25 16:41:24,1,3,EGYVO,,0
1,201000000001,201000000008,2026-04-29 19:20:24,1,3,EGYVO,,0
1,201000000001,201090000002,2026-04-10 00:43:24,2377,1,EGYVO,,0
1,201000000001,whatsapp.net,2026-04-26 08:49:24,2668719894,2,EGYVO,,0
1,201000000001,whatsapp.net,2026-04-16 09:12:24,3387072261,2,EGYVO,,0
1,201000000001,201090000003,2026-04-17 14:09:24,1,3,EGYVO,,0
1,201000000001,201090000003,2026-04-04 01:22:24,6027,5,EGYVO,UK01,0
1,201000000001,201223344556,2026-04-14 11:42:24,1,3,EGYVO,,0
1,201000000001,youtube.com,2026-04-11 00:46:24,1090195291,2,EGYVO,,0
1,201000000001,google.com,2026-04-23 19:51:24,4752190195,2,EGYVO,,0
1,201000000001,201223344556,2026-04-26 15:48:24,5385,5,EGYVO,UK01,0
1,201000000001,201090000001,2026-04-04 12:49:24,1,3,EGYVO,,0
1,201000000001,201000000008,2026-04-22 15:57:24,1,3,EGYVO,,0
1,201000000001,facebook.com,2026-04-23 13:06:24,1836016071,6,EGYVO,USA01,0
1,201000000001,201000000008,2026-04-08 13:15:24,5266,5,EGYVO,UK01,0
1,201000000001,201090000001,2026-04-18 23:48:24,4977,1,EGYVO,,0
1,201000000001,whatsapp.net,2026-04-14 16:43:24,1958113216,2,EGYVO,,0
1,201000000001,201000000008,2026-04-03 05:34:24,1,3,EGYVO,,0
1,201000000001,201223344556,2026-04-05 14:59:24,2677,1,EGYVO,,0
1,201000000001,201223344556,2026-04-17 13:42:24,1,3,EGYVO,,0
1,201000000001,fmrz-telecom.net,2026-04-08 09:27:24,2183033789,6,EGYVO,GER01,0
1,201000000002,201000000008,2026-04-06 23:04:24,810,1,EGYVO,,0
1,201000000002,201090000001,2026-04-29 10:06:24,5913,1,EGYVO,,0
1,201000000002,facebook.com,2026-04-15 07:54:24,866273430,2,EGYVO,,0
1,201000000002,google.com,2026-04-15 01:40:24,3721351992,2,EGYVO,,0
1,201000000002,201000000008,2026-04-25 09:50:24,1,7,EGYVO,FRA01,0
1,201000000002,201223344556,2026-04-07 22:40:24,1,3,EGYVO,,0
1,201000000002,fmrz-telecom.net,2026-04-09 00:44:24,3217867932,6,EGYVO,USA01,0
1,201000000002,youtube.com,2026-04-28 19:51:24,2347474115,2,EGYVO,,0
1,201000000002,google.com,2026-04-15 09:42:24,5343799067,2,EGYVO,,0
1,201000000002,youtube.com,2026-04-28 07:25:24,3003529194,2,EGYVO,,0
1,201000000002,201090000003,2026-03-31 05:25:24,1,3,EGYVO,,0
1,201000000002,201090000002,2026-04-22 18:34:24,4604,1,EGYVO,,0
1,201000000002,201090000002,2026-04-03 22:44:24,5402,1,EGYVO,,0
1,201000000002,201090000001,2026-04-09 07:58:24,1,3,EGYVO,,0
1,201000000002,whatsapp.net,2026-04-21 13:20:24,2447692190,2,EGYVO,,0
1,201000000002,201090000002,2026-04-03 06:48:24,1,3,EGYVO,,0
1,201000000002,201090000001,2026-04-04 18:44:24,1,7,EGYVO,GER01,0
1,201000000002,201090000002,2026-04-11 11:34:24,3793,1,EGYVO,,0
1,201000000002,201000000008,2026-04-20 07:24:24,4769,1,EGYVO,,0
1,201000000002,201090000003,2026-04-18 00:45:24,5789,5,EGYVO,UK01,0
1,201000000002,201223344556,2026-04-27 07:36:24,1,3,EGYVO,,0
1,201000000002,201090000002,2026-04-28 17:18:24,5534,1,EGYVO,,0
1,201000000002,201223344556,2026-04-06 16:45:24,1,3,EGYVO,,0
1,201000000002,201090000001,2026-04-28 14:47:24,2804,5,EGYVO,USA01,0
1,201000000002,201223344556,2026-04-24 12:05:24,1,3,EGYVO,,0
1,201000000002,201223344556,2026-04-20 16:50:24,5346,1,EGYVO,,0
1,201000000002,201090000003,2026-04-21 08:34:24,1015,1,EGYVO,,0
1,201000000002,whatsapp.net,2026-03-31 16:18:24,1089224192,6,EGYVO,USA01,0
1,201000000002,201223344556,2026-04-29 01:37:24,393,5,EGYVO,FRA01,0
1,201000000002,whatsapp.net,2026-04-29 07:53:24,3328458268,2,EGYVO,,0
1,201000000002,201090000003,2026-04-24 08:40:24,4538,1,EGYVO,,0
1,201000000002,201090000003,2026-04-25 12:02:24,1,3,EGYVO,,0
1,201000000002,youtube.com,2026-04-12 08:11:24,5041030146,6,EGYVO,GER01,0
1,201000000002,201223344556,2026-04-06 21:13:24,7095,1,EGYVO,,0
1,201000000002,201090000003,2026-04-09 22:56:24,1,3,EGYVO,,0
1,201000000002,201090000001,2026-04-24 21:59:24,1,3,EGYVO,,0
1,201000000002,201223344556,2026-04-23 04:51:24,1,3,EGYVO,,0
1,201000000002,201223344556,2026-04-06 01:14:24,1,3,EGYVO,,0
1,201000000002,201090000003,2026-04-21 10:22:24,1,3,EGYVO,,0
1,201000000002,201223344556,2026-04-17 20:54:24,6119,1,EGYVO,,0
1,201000000002,201090000002,2026-04-09 01:58:24,1,7,EGYVO,UK01,0
1,201000000002,facebook.com,2026-04-22 12:05:24,2936556106,2,EGYVO,,0
1,201000000002,201090000003,2026-04-23 10:24:24,1,3,EGYVO,,0
1,201000000002,201090000003,2026-04-28 12:01:24,1036,1,EGYVO,,0
1,201000000002,facebook.com,2026-04-01 20:10:24,1999202793,2,EGYVO,,0
1,201000000002,201090000003,2026-04-14 23:01:24,6727,1,EGYVO,,0
1,201000000002,201223344556,2026-04-27 13:49:24,1,3,EGYVO,,0
1,201000000002,whatsapp.net,2026-04-07 17:39:24,623865925,2,EGYVO,,0
1,201000000002,201223344556,2026-04-06 05:49:24,3290,5,EGYVO,UAE01,0
1,201000000002,google.com,2026-04-09 12:16:24,4912250595,2,EGYVO,,0
